{2,3,6,7,8}	18.17039
{1,2,3,6,7,8}	21.12514
{4,6,7,8}	14.16700
{1,4,6,7,8}	18.05224
{2,4,6,7,8}	17.32926
{1,2,4,6,7,8}	20.18715
{3,4,6,7,8}	16.23233
{1,3,4,6,7,8}	18.86154
{2,3,4,6,7,8}	18.16534
{1,2,3,4,6,7,8}	20.51645
{5,6,7,8}	13.00415
{1,5,6,7,8}	17.46871
{2,5,6,7,8}	16.97983
{1,2,5,6,7,8}	19.99829
{3,5,6,7,8}	16.04376
{1,3,5,6,7,8}	18.47641
{2,3,5,6,7,8}	17.91508
{1,2,3,5,6,7,8}	20.35653
{4,5,6,7,8}	14.55686
{1,4,5,6,7,8}	17.72957
{2,4,5,6,7,8}	17.20389
{1,2,4,5,6,7,8}	19.69803
{3,4,5,6,7,8}	16.50491
{1,3,4,5,6,7,8}	18.62167
{2,3,4,5,6,7,8}	18.13437
{1,2,3,4,5,6,7,8}	19.89719
{9}	9.00000
{1,9}	45.00000
{2,9}	27.00000
{1,2,9}	21.00000
{3,9}	15.85714
{1,3,9}	19.12245
{2,3,9}	18.21429
{1,2,3,9}	23.69456
{4,9}	13.50000
{1,4,9}	18.21429
{2,4,9}	16.87500
{1,2,4,9}	21.73539
{3,4,9}	15.94322
{1,3,4,9}	19.31990
{2,3,4,9}	18.41193
{1,2,3,4,9}	20.51227
{5,9}	12.20000
{1,5,9}	17.68571
{2,5,9}	16.10000
{1,2,5,9}	21.04505
{3,5,9}	15.49469
{1,3,5,9}	18.86452
{2,3,5,9}	17.89291
{1,2,3,5,9}	20.57805
{4,5,9}	14.78671
{1,4,5,9}	17.99373
{2,4,5,9}	16.94338
{1,2,4,5,9}	19.81080
{3,4,5,9}	16.24000
{1,3,4,5,9}	18.69795
{2,3,4,5,9}	17.87013
{1,2,3,4,5,9}	20.09349
{6,9}	11.40000
{1,6,9}	17.34286
{2,6,9}	15.60000
{1,2,6,9}	20.75306
{3,6,9}	16.25714
{1,3,6,9}	18.68307
{2,3,6,9}	17.76111
{1,2,3,6,9}	20.82016
{4,6,9}	13.66250
{1,4,6,9}	17.74665
{2,4,6,9}	16.54536
{1,2,4,6,9}	19.74445
{3,4,6,9}	16.32084
{1,3,4,6,9}	18.70349
{2,3,4,6,9}	17.81181
{1,2,3,4,6,9}	20.15902
{5,6,9}	12.81176
{1,5,6,9}	17.23081
{2,5,6,9}	15.90308
{1,2,5,6,9}	19.46169
{3,5,6,9}	15.98012
{1,3,5,6,9}	18.35995
{2,3,5,6,9}	17.50752
{1,2,3,5,6,9}	19.98100
{4,5,6,9}	14.68911
{1,4,5,6,9}	17.59817
{2,4,5,6,9}	16.63727
{1,2,4,5,6,9}	19.19096
{3,4,5,6,9}	16.32872
{1,3,4,5,6,9}	18.41625
{2,3,4,5,6,9}	17.67753
{1,2,3,4,5,6,9}	19.42299
{7,9}	11.40000
{1,7,9}	47.40000
{2,7,9}	29.40000
{1,2,7,9}	21.90000
{3,7,9}	17.02637
{1,3,7,9}	20.06025
{2,3,7,9}	19.18132
{1,2,3,7,9}	24.24728
{4,7,9}	14.87143
{1,4,7,9}	19.18132
{2,4,7,9}	17.89378
{1,2,4,7,9}	22.40006
{3,4,7,9}	17.23501
{1,3,4,7,9}	20.11243
{2,3,4,7,9}	19.26167
{1,2,3,4,7,9}	21.34041
{5,7,9}	13.72727
{1,5,7,9}	18.67592
{2,5,7,9}	17.48182
{1,2,5,7,9}	21.80291
{3,5,7,9}	16.63337
{1,3,5,7,9}	19.70147
{2,3,5,7,9}	18.93591
{1,2,3,5,7,9}	21.41789
{4,5,7,9}	15.90146
{1,4,5,7,9}	18.85875
{2,4,5,7,9}	18.02424
{1,2,4,5,7,9}	20.66628
{3,4,5,7,9}	17.37088
{1,3,4,5,7,9}	19.59146
{2,3,4,5,7,9}	18.96044
{1,2,3,4,5,7,9}	20.96687
{6,7,9}	13.05000
{1,6,7,9}	18.70844
{2,6,7,9}	16.69286
{1,2,6,7,9}	21.54777
{3,6,7,9}	17.28748
{1,3,6,7,9}	19.71193
{2,3,6,7,9}	18.64727
{1,2,3,6,7,9}	21.63205
{4,6,7,9}	14.94259
{1,4,6,7,9}	18.83951
{2,4,6,7,9}	17.48798
{1,2,4,6,7,9}	20.62305
{3,4,6,7,9}	17.45521
{1,3,4,6,7,9}	19.75597
{2,3,4,6,7,9}	18.75306
{1,2,3,4,6,7,9}	21.03638
{5,6,7,9}	14.17450
{1,5,6,7,9}	18.38509
{2,5,6,7,9}	17.10685
{1,2,5,6,7,9}	20.47796
{3,5,6,7,9}	16.98749
{1,3,5,6,7,9}	19.34927
{2,3,5,6,7,9}	18.49909
{1,2,3,5,6,7,9}	20.89305
{4,5,6,7,9}	15.77543
{1,4,5,6,7,9}	18.59648
{2,4,5,6,7,9}	17.68094
{1,2,4,5,6,7,9}	20.14766
{3,4,5,6,7,9}	17.40032
{1,3,4,5,6,7,9}	19.41996
{2,3,4,5,6,7,9}	18.70801
{1,2,3,4,5,6,7,9}	20.43807
{8,9}	12.20000
{1,8,9}	48.20000
{2,8,9}	30.20000
{1,2,8,9}	22.32987
{3,8,9}	17.55714
{1,3,8,9}	20.50995
{2,3,8,9}	19.64505
{1,2,3,8,9}	24.57070
{4,8,9}	15.95000
{1,4,8,9}	19.71116
{2,4,8,9}	18.49808
{1,2,4,8,9}	22.93257
{3,4,8,9}	17.67808
{1,3,4,8,9}	20.61801
{2,3,4,8,9}	19.78132
{1,2,3,4,8,9}	21.53413
{5,8,9}	14.37143
{1,5,8,9}	19.15000
{2,5,8,9}	17.66484
{1,2,5,8,9}	22.17538
{3,5,8,9}	18.00749
{1,3,5,8,9}	20.18627
{2,3,5,8,9}	19.30710
{1,2,3,5,8,9}	21.73658
{4,5,8,9}	16.78158
{1,4,5,8,9}	19.41840
{2,4,5,8,9}	18.49246
{1,2,4,5,8,9}	20.98652
{3,4,5,8,9}	18.22934
{1,3,4,5,8,9}	20.12305
{2,3,4,5,8,9}	19.41155
{1,2,3,4,5,8,9}	21.13287
{6,8,9}	13.72727
{1,6,8,9}	18.83377
{2,6,8,9}	18.87792
{1,2,6,8,9}	22.04848
{3,6,8,9}	17.79030
{1,3,6,8,9}	19.97551
{2,3,6,8,9}	19.60304
{1,2,3,6,8,9}	22.23476
{4,6,8,9}	15.83761
{1,4,6,8,9}	19.22621
{2,4,6,8,9}	18.68997
{1,2,4,6,8,9}	21.26896
{3,4,6,8,9}	17.88594
{1,3,4,6,8,9}	20.01038
{2,3,4,6,8,9}	19.57204
{1,2,3,4,6,8,9}	21.42368
{5,6,8,9}	14.78579
{1,5,6,8,9}	18.63992
{2,5,6,8,9}	18.16139
{1,2,5,6,8,9}	20.98891
{3,5,6,8,9}	18.08879
{1,3,5,6,8,9}	19.79689
{2,3,5,6,8,9}	19.33158
{1,2,3,5,6,8,9}	21.31641
{4,5,6,8,9}	16.57773
{1,4,5,6,8,9}	19.02766
{2,4,5,6,8,9}	18.46893
{1,2,4,5,6,8,9}	20.63861
{3,4,5,6,8,9}	18.20927
{1,3,4,5,6,8,9}	19.82865
{2,3,4,5,6,8,9}	19.39846
{1,2,3,4,5,6,8,9}	20.74830
{7,8,9}	13.72727
{1,7,8,9}	49.72727
{2,7,8,9}	31.72727
{1,2,7,8,9}	23.00873
{3,7,8,9}	18.42507
{1,3,7,8,9}	21.21902
{2,3,7,8,9}	20.37695
{1,2,3,7,8,9}	25.02212
{4,7,8,9}	16.90584
{1,4,7,8,9}	20.43903
{2,4,7,8,9}	19.26247
{1,2,4,7,8,9}	23.45085
{3,4,7,8,9}	18.66208
{1,3,4,7,8,9}	21.23835
{2,3,4,7,8,9}	20.44611
{1,2,3,4,7,8,9}	22.20529
{5,7,8,9}	15.47597
{1,5,7,8,9}	19.89963
{2,5,7,8,9}	18.73876
{1,2,5,7,8,9}	22.78105
{3,5,7,8,9}	18.78035
{1,3,5,7,8,9}	20.84159
{2,3,5,7,8,9}	20.13240
{1,2,3,5,7,8,9}	22.40247
{4,5,7,8,9}	17.60803
{1,4,5,7,8,9}	20.09011
{2,4,5,7,8,9}	19.33189
{1,2,4,5,7,8,9}	21.67392
{3,4,5,7,8,9}	19.09251
{1,3,4,5,7,8,9}	20.82667
{2,3,4,5,7,8,9}	20.28628
{1,2,3,4,5,7,8,9}	21.85976
{6,7,8,9}	14.90791
{1,6,7,8,9}	19.90050
{2,6,7,8,9}	19.56793
{1,2,6,7,8,9}	22.67271
{3,6,7,8,9}	18.58197
{1,3,6,7,8,9}	20.79541
{2,3,6,7,8,9}	20.26313
{1,2,3,6,7,8,9}	22.87229
{4,6,7,8,9}	16.77000
{1,4,6,7,8,9}	20.07572
{2,4,6,7,8,9}	19.37753
{1,2,4,6,7,8,9}	21.95358
{3,4,6,7,8,9}	18.77791
{1,3,4,6,7,8,9}	20.85504
{2,3,4,6,7,8,9}	20.28586
{1,2,3,4,6,7,8,9}	22.14142
{5,6,7,8,9}	15.80192
{1,5,6,7,8,9}	19.55669
{2,5,6,7,8,9}	19.06396
{1,2,5,6,7,8,9}	21.79703
{3,5,6,7,8,9}	18.82376
{1,3,5,6,7,8,9}	20.56369
{2,3,5,6,7,8,9}	20.10296
{1,2,3,5,6,7,8,9}	22.06256
{4,5,6,7,8,9}	17.40117
{1,4,5,6,7,8,9}	19.81492
{2,4,5,6,7,8,9}	19.27611
{1,2,4,5,6,7,8,9}	21.41053
{3,4,5,6,7,8,9}	19.03926
{1,3,4,5,6,7,8,9}	20.63335
{2,3,4,5,6,7,8,9}	20.22206
{1,2,3,4,5,6,7,8,9}	21.59178
{10}	12.00000
{1,10}	48.00000
{2,10}	30.00000
{1,2,10}	22.80000
{3,10}	18.00000
{1,3,10}	21.00000
{2,3,10}	20.14286
{1,2,3,10}	25.16786
{4,10}	15.85714
{1,4,10}	20.14286
{2,4,10}	18.88776
{1,2,4,10}	23.36449
{3,4,10}	18.04762
{1,3,4,10}	21.10696
{2,3,4,10}	20.26287
{1,2,3,4,10}	22.22122
{5,10}	15.08571
{1,5,10}	19.71429
{2,5,10}	18.28163
{1,2,5,10}	22.83340
{3,5,10}	17.71143
{1,3,5,10}	20.75597
{2,3,5,10}	19.85035
{1,2,3,5,10}	22.17616
{4,5,10}	16.43976
{1,4,5,10}	19.90813
{2,4,5,10}	18.91628
{1,2,4,5,10}	21.56877
{3,4,5,10}	18.23749
{1,3,4,5,10}	20.50956
{2,3,4,5,10}	19.73679
{1,2,3,4,5,10}	22.03407
{6,10}	14.00000
{1,6,10}	19.33333
{2,6,10}	17.71429
{1,2,6,10}	22.49597
{3,6,10}	17.40000
{1,3,6,10}	20.48750
{2,3,6,10}	19.57395
{1,2,3,6,10}	22.44142
{4,6,10}	16.58791
{1,4,6,10}	19.71070
{2,4,6,10}	18.62304
{1,2,4,6,10}	21.46176
{3,4,6,10}	18.04968
{1,3,4,6,10}	20.42785
{2,3,4,6,10}	19.54634
{1,2,3,4,6,10}	21.69760
{5,6,10}	15.44762
{1,5,6,10}	19.27024
{2,5,6,10}	18.07997
{1,2,5,6,10}	21.26917
{3,5,6,10}	17.64651
{1,3,5,6,10}	20.11935
{2,3,5,6,10}	19.27688
{1,2,3,5,6,10}	21.71519
{4,5,6,10}	16.86296
{1,4,5,6,10}	19.52930
{2,4,5,6,10}	18.63906
{1,2,4,5,6,10}	20.95760
{3,4,5,6,10}	18.15843
{1,3,4,5,6,10}	20.14988
{2,3,4,5,6,10}	19.44329
{1,2,3,4,5,6,10}	21.14379
{7,10}	14.00000
{1,7,10}	50.00000
{2,7,10}	32.00000
{1,2,7,10}	23.57273
{3,7,10}	19.00000
{1,3,7,10}	21.80556
{2,3,7,10}	20.97363
{1,2,3,7,10}	25.65140
{4,7,10}	17.02637
{1,4,7,10}	20.97363
{2,4,7,10}	19.76302
{1,2,4,7,10}	23.94360
{3,4,7,10}	19.15916
{1,3,4,7,10}	21.79533
{2,3,4,7,10}	21.00019
{1,2,3,4,7,10}	22.94207
{5,7,10}	16.33047
{1,5,7,10}	20.56044
{2,5,7,10}	19.46663
{1,2,5,7,10}	23.47846
{3,5,7,10}	18.67773
{1,3,5,7,10}	21.47075
{2,3,5,7,10}	20.75291
{1,2,3,5,7,10}	22.91467
{4,5,7,10}	17.48273
{1,4,5,7,10}	20.65109
{2,4,5,7,10}	19.85900
{1,2,4,5,7,10}	22.32638
{3,4,5,7,10}	19.21698
{1,3,4,5,7,10}	21.29579
{2,3,4,5,7,10}	20.69110
{1,2,3,4,5,7,10}	22.78068
{6,7,10}	15.40000
{1,6,7,10}	20.51619
{2,6,7,10}	18.65275
{1,2,6,7,10}	23.18594
{3,6,7,10}	18.40066
{1,3,6,7,10}	21.38703
{2,3,6,7,10}	20.35055
{1,2,3,6,7,10}	23.16299
{4,6,7,10}	17.58872
{1,4,6,7,10}	20.65464
{2,4,6,7,10}	19.42982
{1,2,4,6,7,10}	22.21783
{3,4,6,7,10}	19.05296
{1,3,4,6,7,10}	21.34933
{2,3,4,6,7,10}	20.37037
{1,2,3,4,6,7,10}	22.47413
{5,6,7,10}	16.58645
{1,5,6,7,10}	20.25576
{2,5,6,7,10}	19.11803
{1,2,5,6,7,10}	22.15560
{3,5,6,7,10}	18.55431
{1,3,5,6,7,10}	20.98270
{2,3,5,6,7,10}	20.16906
{1,2,3,5,6,7,10}	22.51017
{4,5,6,7,10}	17.80109
{1,4,5,6,7,10}	20.41111
{2,4,5,6,7,10}	19.52829
{1,2,4,5,6,7,10}	21.79627
{3,4,5,6,7,10}	19.09469
{1,3,4,5,6,7,10}	21.03274
{2,3,4,5,6,7,10}	20.34485
{1,2,3,4,5,6,7,10}	22.03163
{8,10}	14.70000
{1,8,10}	50.70000
{2,8,10}	32.70000
{1,2,8,10}	23.95714
{3,8,10}	19.47273
{1,3,8,10}	22.20775
{2,3,8,10}	21.38831
{1,2,3,8,10}	25.94433
{4,8,10}	17.98734
{1,4,8,10}	21.44873
{2,4,8,10}	20.30529
{1,2,4,8,10}	24.41946
{3,4,8,10}	19.55847
{1,3,4,8,10}	22.24759
{2,3,4,8,10}	21.46594
{1,2,3,4,8,10}	23.11333
{5,8,10}	16.88571
{1,5,8,10}	20.98247
{2,5,8,10}	19.63163
{1,2,5,8,10}	23.80778
{3,5,8,10}	19.96137
{1,3,5,8,10}	21.90848
{2,3,5,8,10}	21.08947
{1,2,3,5,8,10}	23.18738
{4,5,8,10}	18.21012
{1,4,5,8,10}	21.14641
{2,4,5,8,10}	20.26503
{1,2,4,5,8,10}	22.60478
{3,4,5,8,10}	19.97325
{1,3,4,5,8,10}	21.76299
{2,3,4,5,8,10}	21.09217
{1,2,3,4,5,8,10}	22.95732
{6,8,10}	15.99870
{1,6,8,10}	20.63074
{2,6,8,10}	20.62208
{1,2,6,8,10}	23.63782
{3,6,8,10}	18.88312
{1,3,6,8,10}	21.62720
{2,3,6,8,10}	21.20821
{1,2,3,6,8,10}	23.69654
{4,6,8,10}	18.42519
{1,4,6,8,10}	21.00760
{2,4,6,8,10}	20.53093
{1,2,4,6,8,10}	22.81453
{3,4,6,8,10}	19.51301
{1,3,4,6,8,10}	21.59190
{2,3,4,6,8,10}	21.12136
{1,2,3,4,6,8,10}	22.83061
{5,6,8,10}	17.12100
{1,5,6,8,10}	20.49061
{2,5,6,8,10}	20.00601
{1,2,5,6,8,10}	22.61685
{3,5,6,8,10}	19.51997
{1,3,5,6,8,10}	21.39286
{2,3,5,6,8,10}	20.85099
{1,2,3,5,6,8,10}	22.87190
{4,5,6,8,10}	18.50271
{1,4,5,6,8,10}	20.77629
{2,4,5,6,8,10}	20.38043
{1,2,4,5,6,8,10}	22.24287
{3,4,5,6,8,10}	19.75218
{1,3,4,5,6,8,10}	21.39268
{2,3,4,5,6,8,10}	20.97448
{1,2,3,4,5,6,8,10}	22.32458
{7,8,10}	15.99870
{1,7,8,10}	51.99870
{2,7,8,10}	33.99870
{1,2,7,8,10}	24.54780
{3,7,8,10}	20.22521
{1,3,7,8,10}	22.82489
{2,3,7,8,10}	22.02535
{1,2,3,7,8,10}	26.34298
{4,7,8,10}	18.81480
{1,4,7,8,10}	22.08230
{2,4,7,8,10}	20.97063
{1,2,4,7,8,10}	24.87595
{3,4,7,8,10}	20.41619
{1,3,4,7,8,10}	22.79229
{2,3,4,7,8,10}	22.04912
{1,2,3,4,7,8,10}	23.70347
{5,7,8,10}	17.80417
{1,5,7,8,10}	21.63152
{2,5,7,8,10}	20.56427
{1,2,5,7,8,10}	24.33034
{3,5,7,8,10}	20.62417
{1,3,5,7,8,10}	22.47516
{2,3,5,7,8,10}	21.81270
{1,2,3,5,7,8,10}	23.77986
{4,5,7,8,10}	18.98768
{1,4,5,7,8,10}	21.73050
{2,4,5,7,8,10}	21.00649
{1,2,4,5,7,8,10}	23.21833
{3,4,5,7,8,10}	20.72852
{1,3,4,5,7,8,10}	22.38820
{2,3,4,5,7,8,10}	21.86418
{1,2,3,4,5,7,8,10}	23.58272
{6,7,8,10}	17.01505
{1,6,7,8,10}	21.56617
{2,6,7,8,10}	21.22542
{1,2,6,7,8,10}	24.18557
{3,6,7,8,10}	19.64535
{1,3,6,7,8,10}	22.35094
{2,3,6,7,8,10}	21.79373
{1,2,3,6,7,8,10}	24.26806
{4,6,7,8,10}	19.17086
{1,4,6,7,8,10}	21.74935
{2,4,6,7,8,10}	21.12615
{1,2,4,6,7,8,10}	23.41162
{3,4,6,7,8,10}	20.30382
{1,3,4,6,7,8,10}	22.33804
{2,3,4,6,7,8,10}	21.75263
{1,2,3,4,6,7,8,10}	23.47072
{5,6,7,8,10}	17.98282
{1,5,6,7,8,10}	21.28238
{2,5,6,7,8,10}	20.80141
{1,2,5,6,7,8,10}	23.33090
{3,5,6,7,8,10}	20.19107
{1,3,5,6,7,8,10}	22.06664
{2,3,5,6,7,8,10}	21.55836
{1,2,3,5,6,7,8,10}	23.52962
{4,5,6,7,8,10}	19.22290
{1,4,5,6,7,8,10}	21.48187
{2,4,5,6,7,8,10}	21.06417
{1,2,4,5,6,7,8,10}	22.92733
{3,4,5,6,7,8,10}	20.49031
{1,3,4,5,6,7,8,10}	22.10728
{2,3,4,5,6,7,8,10}	21.70003
{1,2,3,4,5,6,7,8,10}	23.06781
{9,10}	15.85714
{1,9,10}	51.85714
{2,9,10}	33.85714
{1,2,9,10}	24.65714
{3,9,10}	20.31429
{1,3,9,10}	22.93959
{2,3,9,10}	22.14156
{1,2,3,9,10}	26.51016
{4,9,10}	18.48701
{1,4,9,10}	22.14156
{2,4,9,10}	20.98767
{1,2,4,9,10}	24.90991
{3,4,9,10}	20.27829
{1,3,4,9,10}	22.85719
{2,3,4,9,10}	22.09653
{1,2,3,4,9,10}	23.87335
{5,9,10}	17.85195
{1,5,9,10}	21.74805
{2,5,9,10}	20.44043
{1,2,5,9,10}	24.46598
{3,5,9,10}	19.99107
{1,3,5,9,10}	22.57597
{2,3,5,9,10}	21.72217
{1,2,3,5,9,10}	23.83579
{4,5,9,10}	19.43167
{1,4,5,9,10}	21.83326
{2,4,5,9,10}	20.96542
{1,2,4,5,9,10}	23.21761
{3,4,5,9,10}	20.44183
{1,3,4,5,9,10}	22.32485
{2,3,4,5,9,10}	21.62797
{1,2,3,4,5,9,10}	23.41930
{6,9,10}	17.02637
{1,6,9,10}	21.41026
{2,6,9,10}	19.94765
{1,2,6,9,10}	24.21156
{3,6,9,10}	20.46813
{1,3,6,9,10}	22.40387
{2,3,6,9,10}	21.60702
{1,2,3,6,9,10}	24.11255
{4,6,9,10}	18.96275
{1,4,6,9,10}	21.66194
{2,4,6,9,10}	20.64371
{1,2,4,6,9,10}	23.17539
{3,4,6,9,10}	20.54125
{1,3,4,6,9,10}	22.33390
{2,3,4,6,9,10}	21.57918
{1,2,3,4,6,9,10}	23.27116
{5,6,9,10}	18.06091
{1,5,6,9,10}	21.26121
{2,5,6,9,10}	20.18873
{1,2,5,6,9,10}	23.03968
{3,5,6,9,10}	20.22688
{1,3,5,6,9,10}	22.09468
{2,3,5,6,9,10}	21.36874
{1,2,3,5,6,9,10}	23.34711
{4,5,6,9,10}	19.52947
{1,4,5,6,9,10}	21.51295
{2,4,5,6,9,10}	20.76485
{1,2,4,5,6,9,10}	22.61167
{3,4,5,6,9,10}	20.55496
{1,3,4,5,6,9,10}	22.05667
{2,3,4,5,6,9,10}	21.46163
{1,2,3,4,5,6,9,10}	22.78449
{7,9,10}	17.02637
{1,7,9,10}	53.02637
{2,7,9,10}	35.02637
{1,2,7,9,10}	25.19910
{3,7,9,10}	21.00275
{1,3,7,9,10}	23.50600
{2,3,7,9,10}	22.72624
{1,2,3,7,9,10}	26.88029
{4,7,9,10}	19.27926
{1,4,7,9,10}	22.72624
{2,4,7,9,10}	21.60416
{1,2,4,7,9,10}	25.34601
{3,4,7,9,10}	21.06782
{1,3,4,7,9,10}	23.36888
{2,3,4,7,9,10}	22.64223
{1,2,3,4,7,9,10}	24.41405
{5,7,9,10}	18.68946
{1,5,7,9,10}	22.34375
{2,5,7,9,10}	21.30036
{1,2,5,7,9,10}	24.94942
{3,5,7,9,10}	20.66771
