{2,3,6,7,8}	17.57567
{1,2,3,6,7,8}	19.52137
{4,6,7,8}	14.08900
{1,4,6,7,8}	17.81362
{2,4,6,7,8}	17.01045
{1,2,4,6,7,8}	18.93255
{3,4,6,7,8}	15.98493
{1,3,4,6,7,8}	18.37302
{2,3,4,6,7,8}	17.68685
{1,2,3,4,6,7,8}	19.42350
{5,6,7,8}	13.00415
{1,5,6,7,8}	17.11069
{2,5,6,7,8}	16.43620
{1,2,5,6,7,8}	18.57470
{3,5,6,7,8}	15.36672
{1,3,5,6,7,8}	17.80143
{2,3,5,6,7,8}	17.30476
{1,2,3,5,6,7,8}	19.05891
{4,5,6,7,8}	14.50760
{1,4,5,6,7,8}	17.30067
{2,4,5,6,7,8}	16.86212
{1,2,4,5,6,7,8}	18.56669
{3,4,5,6,7,8}	16.14524
{1,3,4,5,6,7,8}	18.06236
{2,3,4,5,6,7,8}	17.69520
{1,2,3,4,5,6,7,8}	18.87500
{9}	9.00000
{1,9}	37.80000
{2,9}	21.00000
{1,2,9}	21.00000
{3,9}	15.85714
{1,3,9}	19.12245
{2,3,9}	18.21429
{1,2,3,9}	22.80983
{4,9}	13.50000
{1,4,9}	18.21429
{2,4,9}	16.87500
{1,2,4,9}	21.51969
{3,4,9}	15.94322
{1,3,4,9}	19.31990
{2,3,4,9}	18.41193
{1,2,3,4,9}	20.07274
{5,9}	12.20000
{1,5,9}	17.68571
{2,5,9}	16.10000
{1,2,5,9}	21.00996
{3,5,9}	15.18667
{1,3,5,9}	18.72523
{2,3,5,9}	17.75905
{1,2,3,5,9}	19.61362
{4,5,9}	14.63566
{1,4,5,9}	17.93121
{2,4,5,9}	16.92660
{1,2,4,5,9}	18.94825
{3,4,5,9}	16.14507
{1,3,4,5,9}	18.45941
{2,3,4,5,9}	17.68424
{1,2,3,4,5,9}	19.54957
{6,9}	11.40000
{1,6,9}	17.34286
{2,6,9}	15.60000
{1,2,6,9}	20.55119
{3,6,9}	15.68571
{1,3,6,9}	18.38571
{2,3,6,9}	17.40659
{1,2,3,6,9}	19.43268
{4,6,9}	13.66250
{1,4,6,9}	17.48295
{2,4,6,9}	16.43868
{1,2,4,6,9}	18.58309
{3,4,6,9}	16.17989
{1,3,4,6,9}	18.21696
{2,3,4,6,9}	17.47968
{1,2,3,4,6,9}	19.29175
{5,6,9}	12.81176
{1,5,6,9}	16.92575
{2,5,6,9}	15.82431
{1,2,5,6,9}	18.10432
{3,5,6,9}	15.70883
{1,3,5,6,9}	17.75157
{2,3,5,6,9}	16.99533
{1,2,3,5,6,9}	18.85875
{4,5,6,9}	14.64971
{1,4,5,6,9}	17.19973
{2,4,5,6,9}	16.48667
{1,2,4,5,6,9}	18.22628
{3,4,5,6,9}	16.20299
{1,3,4,5,6,9}	17.92069
{2,3,4,5,6,9}	17.35223
{1,2,3,4,5,6,9}	18.63243
{7,9}	11.40000
{1,7,9}	38.32987
{2,7,9}	21.90000
{1,2,7,9}	21.90000
{3,7,9}	17.02637
{1,3,7,9}	20.06025
{2,3,7,9}	19.18132
{1,2,3,7,9}	23.42922
{4,7,9}	14.87143
{1,4,7,9}	19.18132
{2,4,7,9}	17.89378
{1,2,4,7,9}	22.22407
{3,4,7,9}	17.23501
{1,3,4,7,9}	20.11243
{2,3,4,7,9}	19.26167
{1,2,3,4,7,9}	20.81548
{5,7,9}	13.72727
{1,5,7,9}	18.67592
{2,5,7,9}	17.48182
{1,2,5,7,9}	21.73486
{3,5,7,9}	16.30138
{1,3,5,7,9}	19.51575
{2,3,5,7,9}	18.80837
{1,2,3,5,7,9}	20.44472
{4,5,7,9}	15.78688
{1,4,5,7,9}	18.77345
{2,4,5,7,9}	18.01077
{1,2,4,5,7,9}	19.83031
{3,4,5,7,9}	17.27495
{1,3,4,5,7,9}	19.34384
{2,3,4,5,7,9}	18.82589
{1,2,3,4,5,7,9}	20.31596
{6,7,9}	13.05000
{1,6,7,9}	18.70844
{2,6,7,9}	16.69286
{1,2,6,7,9}	21.28468
{3,6,7,9}	16.72942
{1,3,6,7,9}	19.44143
{2,3,6,7,9}	18.25550
{1,2,3,6,7,9}	20.32892
{4,6,7,9}	14.94259
{1,4,6,7,9}	18.59835
{2,4,6,7,9}	17.35127
{1,2,4,6,7,9}	19.52856
{3,4,6,7,9}	17.30434
{1,3,4,6,7,9}	19.31054
{2,3,4,6,7,9}	18.41779
{1,2,3,4,6,7,9}	20.13441
{5,6,7,9}	14.17450
{1,5,6,7,9}	18.00270
{2,5,6,7,9}	16.94392
{1,2,5,6,7,9}	19.19614
{3,5,6,7,9}	16.68309
{1,3,5,6,7,9}	18.73855
{2,3,5,6,7,9}	17.97085
{1,2,3,5,6,7,9}	19.75838
{4,5,6,7,9}	15.73228
{1,4,5,6,7,9}	18.18771
{2,4,5,6,7,9}	17.50947
{1,2,4,5,6,7,9}	19.20392
{3,4,5,6,7,9}	17.24636
{1,3,4,5,6,7,9}	18.93677
{2,3,4,5,6,7,9}	18.37484
{1,2,3,4,5,6,7,9}	19.58390
{8,9}	12.20000
{1,8,9}	38.60000
{2,8,9}	22.32987
{1,2,8,9}	22.32987
{3,8,9}	17.55714
{1,3,8,9}	20.50995
{2,3,8,9}	19.64505
{1,2,3,8,9}	23.77926
{4,8,9}	15.76667
{1,4,8,9}	19.68651
{2,4,8,9}	18.45449
{1,2,4,8,9}	22.69388
{3,4,8,9}	17.63351
{1,3,4,8,9}	20.58175
{2,3,4,8,9}	19.74319
{1,2,3,4,8,9}	21.21652
{5,8,9}	14.37143
{1,5,8,9}	19.15000
{2,5,8,9}	17.66484
{1,2,5,8,9}	22.08720
{3,5,8,9}	17.31286
{1,3,5,8,9}	19.97920
{2,3,5,8,9}	19.10149
{1,2,3,5,8,9}	20.80933
{4,5,8,9}	16.55037
{1,4,5,8,9}	19.29389
{2,4,5,8,9}	18.42599
{1,2,4,5,8,9}	20.16879
{3,4,5,8,9}	18.00587
{1,3,4,5,8,9}	19.81030
{2,3,4,5,8,9}	19.16089
{1,2,3,4,5,8,9}	20.70328
{6,8,9}	13.72727
{1,6,8,9}	18.83377
{2,6,8,9}	17.76104
{1,2,6,8,9}	21.69128
{3,6,8,9}	17.23723
{1,3,6,8,9}	19.62556
{2,3,6,8,9}	19.06175
{1,2,3,6,8,9}	20.68393
{4,6,8,9}	15.76534
{1,4,6,8,9}	18.88440
{2,4,6,8,9}	18.37056
{1,2,4,6,8,9}	19.97283
{3,4,6,8,9}	17.73633
{1,3,4,6,8,9}	19.48379
{2,3,4,6,8,9}	19.10912
{1,2,3,4,6,8,9}	20.49743
{5,6,8,9}	14.78579
{1,5,6,8,9}	18.23930
{2,5,6,8,9}	17.68835
{1,2,5,6,8,9}	19.47217
{3,5,6,8,9}	17.49096
{1,3,5,6,8,9}	19.08804
{2,3,5,6,8,9}	18.77244
{1,2,3,5,6,8,9}	20.09473
{4,5,6,8,9}	16.46536
{1,4,5,6,8,9}	18.54076
{2,4,5,6,8,9}	18.22013
{1,2,4,5,6,8,9}	19.55792
{3,4,5,6,8,9}	17.93108
{1,3,4,5,6,8,9}	19.25250
{2,3,4,5,6,8,9}	18.99669
{1,2,3,4,5,6,8,9}	19.92982
{7,8,9}	13.72727
{1,7,8,9}	39.00714
{2,7,8,9}	23.00873
{1,2,7,8,9}	23.00873
{3,7,8,9}	18.42507
{1,3,7,8,9}	21.21902
{2,3,7,8,9}	20.37695
{1,2,3,7,8,9}	24.28001
{4,7,8,9}	16.73636
{1,4,7,8,9}	20.41551
{2,4,7,8,9}	19.22100
{1,2,4,7,8,9}	23.24525
{3,4,7,8,9}	18.62027
{1,3,4,7,8,9}	21.20331
{2,3,4,7,8,9}	20.40995
{1,2,3,4,7,8,9}	21.81234
{5,7,8,9}	15.47597
{1,5,7,8,9}	19.89963
{2,5,7,8,9}	18.73876
{1,2,5,7,8,9}	22.66371
{3,5,7,8,9}	18.10755
{1,3,5,7,8,9}	20.60484
{2,3,5,7,8,9}	19.94458
{1,2,3,5,7,8,9}	21.47217
{4,5,7,8,9}	17.40289
{1,4,5,7,8,9}	19.95086
{2,4,5,7,8,9}	19.27553
{1,2,4,5,7,8,9}	20.87356
{3,4,5,7,8,9}	18.85982
{1,3,4,5,7,8,9}	20.51789
{2,3,4,5,7,8,9}	20.08514
{1,2,3,4,5,7,8,9}	21.32699
{6,7,8,9}	14.90791
{1,6,7,8,9}	19.90050
{2,6,7,8,9}	18.53572
{1,2,6,7,8,9}	22.27319
{3,6,7,8,9}	18.03622
{1,3,6,7,8,9}	20.48335
{2,3,6,7,8,9}	19.70209
{1,2,3,6,7,8,9}	21.40652
{4,6,7,8,9}	16.69023
{1,4,6,7,8,9}	19.76459
{2,4,6,7,8,9}	19.05045
{1,2,4,6,7,8,9}	20.72931
{3,4,6,7,8,9}	18.61966
{1,3,4,6,7,8,9}	20.37334
{2,3,4,6,7,8,9}	19.83046
{1,2,3,4,6,7,8,9}	21.19104
{5,6,7,8,9}	15.80192
{1,5,6,7,8,9}	19.11017
{2,5,6,7,8,9}	18.56273
{1,2,5,6,7,8,9}	20.38066
{3,5,6,7,8,9}	18.22865
{1,3,5,6,7,8,9}	19.85657
{2,3,5,6,7,8,9}	19.54477
{1,2,3,5,6,7,8,9}	20.85711
{4,5,6,7,8,9}	17.28761
{1,4,5,6,7,8,9}	19.33532
{2,4,5,6,7,8,9}	19.03590
{1,2,4,5,6,7,8,9}	20.37849
{3,4,5,6,7,8,9}	18.73771
{1,3,4,5,6,7,8,9}	20.08655
{2,3,4,5,6,7,8,9}	19.83482
{1,2,3,4,5,6,7,8,9}	20.73266
{10}	12.00000
{1,10}	39.00000
{2,10}	22.80000
{1,2,10}	22.80000
{3,10}	18.00000
{1,3,10}	21.00000
{2,3,10}	20.14286
{1,2,3,10}	24.36857
{4,10}	15.85714
{1,4,10}	20.14286
{2,4,10}	18.88776
{1,2,4,10}	23.18707
{3,4,10}	18.04762
{1,3,4,10}	21.10696
{2,3,4,10}	20.26287
{1,2,3,4,10}	21.78881
{5,10}	15.08571
{1,5,10}	19.71429
{2,5,10}	18.28163
{1,2,5,10}	22.80308
{3,5,10}	17.47714
{1,3,5,10}	20.64090
{2,3,5,10}	19.75255
{1,2,3,5,10}	21.41079
{4,5,10}	16.43976
{1,4,5,10}	19.86901
{2,4,5,10}	18.91628
{1,2,4,5,10}	20.71250
{3,4,5,10}	18.18264
{1,3,4,5,10}	20.27545
{2,3,4,5,10}	19.55383
{1,2,3,4,5,10}	21.28813
{6,10}	14.00000
{1,6,10}	19.33333
{2,6,10}	17.71429
{1,2,6,10}	22.22109
{3,6,10}	16.80000
{1,3,6,10}	20.14545
{2,3,6,10}	19.16190
{1,2,3,6,10}	21.04589
{4,6,10}	16.58791
{1,4,6,10}	19.45574
{2,4,6,10}	18.53053
{1,2,4,6,10}	20.48883
{3,4,6,10}	17.85041
{1,3,4,6,10}	19.99573
{2,3,4,6,10}	19.25189
{1,2,3,4,6,10}	20.96052
{5,6,10}	15.44762
{1,5,6,10}	18.98238
{2,5,6,10}	17.98690
{1,2,5,6,10}	20.02203
{3,5,6,10}	17.34766
{1,3,5,6,10}	19.53498
{2,3,5,6,10}	18.76076
{1,2,3,5,6,10}	20.57529
{4,5,6,10}	16.86296
{1,4,5,6,10}	19.20076
{2,4,5,6,10}	18.50354
{1,2,4,5,6,10}	20.09604
{3,4,5,6,10}	17.98334
{1,3,4,5,6,10}	19.69492
{2,3,4,5,6,10}	19.13583
{1,2,3,4,5,6,10}	20.36448
{7,10}	14.00000
{1,7,10}	39.45714
{2,7,10}	23.57273
{1,2,7,10}	23.57273
{3,7,10}	19.00000
{1,3,7,10}	21.80556
{2,3,7,10}	20.97363
{1,2,3,7,10}	24.90884
{4,7,10}	17.02637
{1,4,7,10}	20.97363
{2,4,7,10}	19.76302
{1,2,4,7,10}	23.79953
{3,4,7,10}	19.15916
{1,3,4,7,10}	21.79413
{2,3,4,7,10}	21.00019
{1,2,3,4,7,10}	22.43558
{5,7,10}	16.33047
{1,5,7,10}	20.56044
{2,5,7,10}	19.46663
{1,2,5,7,10}	23.42066
{3,5,7,10}	18.42274
{1,3,5,7,10}	21.31954
{2,3,5,7,10}	20.65809
{1,2,3,5,7,10}	22.13131
{4,5,7,10}	17.48273
{1,4,5,7,10}	20.59541
{2,4,5,7,10}	19.85900
{1,2,4,5,7,10}	21.47983
{3,4,5,7,10}	19.15716
{1,3,4,5,7,10}	21.03930
{2,3,4,5,7,10}	20.55617
{1,2,3,4,5,7,10}	21.95694
{6,7,10}	15.40000
{1,6,7,10}	20.51619
{2,6,7,10}	18.65275
{1,2,6,7,10}	22.85987
{3,6,7,10}	17.79481
{1,3,6,7,10}	21.07397
{2,3,6,7,10}	19.90905
{1,2,3,6,7,10}	21.83984
{4,6,7,10}	17.58872
{1,4,6,7,10}	20.42170
{2,4,6,7,10}	19.31101
{1,2,4,6,7,10}	21.30343
{3,4,6,7,10}	18.81019
{1,3,4,6,7,10}	20.94117
{2,3,4,6,7,10}	20.07259
{1,2,3,4,6,7,10}	21.69758
{5,6,7,10}	16.58645
{1,5,6,7,10}	19.91077
{2,5,6,7,10}	18.94968
{1,2,5,6,7,10}	20.97461
{3,5,6,7,10}	18.22221
{1,3,5,6,7,10}	20.39041
{2,3,5,6,7,10}	19.64739
{1,2,3,5,6,7,10}	21.36815
{4,5,6,7,10}	17.80109
{1,4,5,6,7,10}	20.05419
{2,4,5,6,7,10}	19.37238
{1,2,4,5,6,7,10}	20.94635
{3,4,5,6,7,10}	18.87828
{1,3,4,5,6,7,10}	20.57267
{2,3,4,5,6,7,10}	20.02663
{1,2,3,4,5,6,7,10}	21.19016
{8,10}	14.70000
{1,8,10}	39.70000
{2,8,10}	23.95714
{1,2,8,10}	23.95714
{3,8,10}	19.47273
{1,3,8,10}	22.20775
{2,3,8,10}	21.38831
{1,2,3,8,10}	25.22506
{4,8,10}	17.82078
{1,4,8,10}	21.42591
{2,4,8,10}	20.26503
{1,2,4,8,10}	24.21870
{3,4,8,10}	19.51751
{1,3,4,8,10}	22.21417
{2,3,4,8,10}	21.43079
{1,2,3,4,8,10}	22.79738
{5,8,10}	16.88571
{1,5,8,10}	20.98247
{2,5,8,10}	19.63163
{1,2,5,8,10}	23.73296
{3,5,8,10}	19.31805
{1,3,5,8,10}	21.73356
{2,3,5,8,10}	20.92214
{1,2,3,5,8,10}	22.46137
{4,5,8,10}	18.15770
{1,4,5,8,10}	21.05692
{2,4,5,8,10}	20.21873
{1,2,4,5,8,10}	21.79085
{3,4,5,8,10}	19.80223
{1,3,4,5,8,10}	21.46027
{2,3,4,5,8,10}	20.85704
{1,2,3,4,5,8,10}	22.30628
{6,8,10}	15.99870
{1,6,8,10}	20.63074
{2,6,8,10}	19.60779
{1,2,6,8,10}	23.22728
{3,6,8,10}	18.28082
{1,3,6,8,10}	21.24326
{2,3,6,8,10}	20.61661
{1,2,3,6,8,10}	22.14150
{4,6,8,10}	18.31685
{1,4,6,8,10}	20.68130
{2,4,6,8,10}	20.23080
{1,2,4,6,8,10}	21.70890
{3,4,6,8,10}	19.27530
{1,3,4,6,8,10}	21.11744
{2,3,4,6,8,10}	20.68487
{1,2,3,4,6,8,10}	22.03576
{5,6,8,10}	17.12100
{1,5,6,8,10}	20.12349
{2,5,6,8,10}	19.62740
{1,2,5,6,8,10}	21.21759
{3,5,6,8,10}	18.89014
{1,3,5,6,8,10}	20.70284
{2,3,5,6,8,10}	20.27152
{1,2,3,5,6,8,10}	21.65603
{4,5,6,8,10}	18.45313
{1,4,5,6,8,10}	20.37142
{2,4,5,6,8,10}	20.07421
{1,2,4,5,6,8,10}	21.27097
{3,4,5,6,8,10}	19.46695
{1,3,4,5,6,8,10}	20.86095
{2,3,4,5,6,8,10}	20.56222
{1,2,3,4,5,6,8,10}	21.50243
{7,8,10}	15.99870
{1,7,8,10}	40.05584
{2,7,8,10}	24.54780
{1,2,7,8,10}	24.54780
{3,7,8,10}	20.22521
{1,3,7,8,10}	22.82489
{2,3,7,8,10}	22.02535
{1,2,3,7,8,10}	25.66611
{4,7,8,10}	18.65999
{1,4,7,8,10}	22.06047
{2,4,7,8,10}	20.93220
{1,2,4,7,8,10}	24.70333
{3,4,7,8,10}	20.37761
{1,3,4,7,8,10}	22.75729
{2,3,4,7,8,10}	22.01483
{1,2,3,4,7,8,10}	23.32130
{5,7,8,10}	17.80417
{1,5,7,8,10}	21.63152
{2,5,7,8,10}	20.56427
{1,2,5,7,8,10}	24.23179
{3,5,7,8,10}	20.00238
{1,3,5,7,8,10}	22.27688
{2,3,5,7,8,10}	21.65762
{1,2,3,5,7,8,10}	23.04181
{4,5,7,8,10}	18.93802
{1,4,5,7,8,10}	21.62997
{2,4,5,7,8,10}	20.96985
{1,2,4,5,7,8,10}	22.40913
{3,4,5,7,8,10}	20.54723
{1,3,4,5,7,8,10}	22.07607
{2,3,4,5,7,8,10}	21.68079
{1,2,3,4,5,7,8,10}	22.85562
{6,7,8,10}	17.01505
{1,6,7,8,10}	21.56617
{2,6,7,8,10}	20.28291
{1,2,6,7,8,10}	23.73988
{3,6,7,8,10}	19.04244
{1,3,6,7,8,10}	22.00462
{2,3,6,7,8,10}	21.18741
{1,2,3,6,7,8,10}	22.78887
{4,6,7,8,10}	19.06709
{1,4,6,7,8,10}	21.45246
{2,4,6,7,8,10}	20.81996
{1,2,4,6,7,8,10}	22.36907
{3,4,6,7,8,10}	20.03571
{1,3,4,6,7,8,10}	21.89373
{2,3,4,6,7,8,10}	21.32290
{1,2,3,4,6,7,8,10}	22.64878
{5,6,7,8,10}	17.98282
{1,5,6,7,8,10}	20.88242
{2,5,6,7,8,10}	20.37015
{1,2,5,6,7,8,10}	22.01900
{3,5,6,7,8,10}	19.55932
{1,3,5,6,7,8,10}	21.38316
{2,3,5,6,7,8,10}	20.98458
{1,2,3,5,6,7,8,10}	22.33356
{4,5,6,7,8,10}	19.17555
{1,4,5,6,7,8,10}	21.06624
{2,4,5,6,7,8,10}	20.75606
{1,2,4,5,6,7,8,10}	21.99058
{3,4,5,6,7,8,10}	20.17746
{1,3,4,5,6,7,8,10}	21.59557
{2,3,4,5,6,7,8,10}	21.29419
{1,2,3,4,5,6,7,8,10}	22.20178
{9,10}	15.85714
{1,9,10}	40.15714
{2,9,10}	24.65714
{1,2,9,10}	24.65714
{3,9,10}	20.31429
{1,3,9,10}	22.93959
{2,3,9,10}	22.14156
{1,2,3,9,10}	25.82750
{4,9,10}	18.48701
{1,4,9,10}	22.14156
{2,4,9,10}	20.98767
{1,2,4,9,10}	24.79352
{3,4,9,10}	20.26629
{1,3,4,9,10}	22.84541
{2,3,4,9,10}	22.08659
{1,2,3,4,9,10}	23.43467
{5,9,10}	17.85195
{1,5,9,10}	21.74805
{2,5,9,10}	20.44043
{1,2,5,9,10}	24.37587
{3,5,9,10}	19.72823
{1,3,5,9,10}	22.40294
{2,3,5,9,10}	21.58735
{1,2,3,5,9,10}	23.07737
{4,5,9,10}	19.32378
{1,4,5,9,10}	21.76647
{2,4,5,9,10}	20.94323
{1,2,4,5,9,10}	22.50986
{3,4,5,9,10}	20.35423
{1,3,4,5,9,10}	22.11928
{2,3,4,5,9,10}	21.46814
{1,2,3,4,5,9,10}	22.91129
{6,9,10}	17.02637
{1,6,9,10}	21.41026
{2,6,9,10}	19.94765
{1,2,6,9,10}	23.81351
{3,6,9,10}	19.94505
{1,3,6,9,10}	22.03974
{2,3,6,9,10}	21.20511
{1,2,3,6,9,10}	22.85973
{4,6,9,10}	18.96275
{1,4,6,9,10}	21.35511
{2,4,6,9,10}	20.51458
{1,2,4,6,9,10}	22.23548
{3,4,6,9,10}	20.38067
{1,3,4,6,9,10}	21.90782
{2,3,4,6,9,10}	21.28741
{1,2,3,4,6,9,10}	22.65053
{5,6,9,10}	18.06091
{1,5,6,9,10}	20.87703
{2,5,6,9,10}	20.06409
{1,2,5,6,9,10}	21.81878
{3,5,6,9,10}	19.96066
{1,3,5,6,9,10}	21.48817
{2,3,5,6,9,10}	20.87531
{1,2,3,5,6,9,10}	22.29671
{4,5,6,9,10}	19.49619
{1,4,5,6,9,10}	21.11674
{2,4,5,6,9,10}	20.60964
{1,2,4,5,6,9,10}	21.85689
{3,4,5,6,9,10}	20.43956
{1,3,4,5,6,9,10}	21.60623
{2,3,4,5,6,9,10}	21.16574
{1,2,3,4,5,6,9,10}	22.14153
{7,9,10}	17.02637
{1,7,9,10}	40.48482
{2,7,9,10}	25.19910
{1,2,7,9,10}	25.19910
{3,7,9,10}	21.00275
{1,3,7,9,10}	23.50600
{2,3,7,9,10}	22.72624
{1,2,3,7,9,10}	26.23615
{4,7,9,10}	19.27926
{1,4,7,9,10}	22.72624
{2,4,7,9,10}	21.60416
{1,2,4,7,9,10}	25.25072
{3,4,7,9,10}	21.06542
{1,3,4,7,9,10}	23.35211
{2,3,4,7,9,10}	22.62785
{1,2,3,4,7,9,10}	23.92131
{5,7,9,10}	18.68946
{1,5,7,9,10}	22.34375
{2,5,7,9,10}	21.30036
{1,2,5,7,9,10}	24.83326
{3,5,7,9,10}	20.39364
